label,point
4730d1,"(65, -517)"
4730e1,"(-72, 116)"
4730e2,"(286, 5232)"
4730f1,"(-1, 5)"
4730j1,"(12, -49)"
4731c1,"(230, 3361)"
4732d1,"(27, -14)"
4732e1,"(3, 14)"
4732f1,"(-22, 169)"
4734a1,"(3, 3)"
4734b1,"(11, -10)"
4734c1,"(741, 19704)"
4734d1,"(63, 274)"
4734d2,"(549, 11812)"
4734e1,"(5, -30)"
4734e2,"(-39, 282)"
4734f1,"(15/4, 35/8)"
4734f2,"(303/4, 4823/8)"
4735a1,"(4, -3)"
4737b1,"(7, -17)"
4738a1,"(2, 1)"
4738b1,"(7116/25, 735874/125)"
4743a1,"(128, 1441)"
4743c1,"(64, 418)"
4744a1,"(0, 32)"
4744a2,"(-1, 28)"
4746a1,"(0, 5)"
4746a2,"(1, 10)"
4746b1,"(286, 3249)"
4746c1,"(-7, 89)"
4746c2,"(-55, 542)"
4746d1,"(-3, 12)"
4746d2,"(-7, 8)"
4746e1,"(3, 10)"
4746f1,"(-3, 4)"
4746f2,"(4, 11)"
4746g1,"(62, 21)"
4746g2,"(207, 376)"
4747a1,"(163, 22)"
4748a1,"(2, 4)"
4752a1,"(1, 4)"
4752d1,"(9, 99)"
4752k1,"(214/9, 2636/27)"
4752k2,"(-2, 44)"
4752l1,"(1, 24)"
4752m1,"(9, 11)"
4752n1,"(2713/9, 24416/27)"
4752n2,"(1849, 78848)"
4752o1,"(2, 2)"
4752o2,"(26, 142)"
4752p1,"(6, 22)"
4753a1,"(-24/25, 3909/125)"
4753b1,"(1, 0)"
4755c1,"(5, -10)"
4757a1,"(178, 2378)"
4758a1,"(3, 5)"
4758c1,"(6, -17)"
4758c2,"(45, -62)"
4758f1,"(5, 173)"
4758f2,"(-2107/16, 16975/64)"
4760a1,"(717/4, 15673/8)"
4760b1,"(105, 726)"
4761c1,"(222, 3070)"
4761c2,"(696, 16315)"
4761d1,"(14, 8295)"
4761d2,"(36851/25, -1299189/125)"
4761e1,"(56, 336)"
4761e2,"(125, 504)"
4761g1,"(537/4, 12313/8)"
4763a1,"(3, -1)"
4764b1,"(11, 33)"
4764c1,"(77/4, 729/8)"
4764d1,"(-15, 27)"
4764d2,"(-24, 18)"
4764e1,"(-4, 18)"
4768b1,"(77/4, 633/8)"
4770e1,"(7, 64)"
4770j1,"(3, -24)"
4770j2,"(-15, 246)"
4770k1,"(-45, 144)"
4770k2,"(-69, 120)"
4770k3,"(-225, 6444)"
4770k4,"(-11031/49, -2132493/343)"
4770l1,"(-19, 50)"
4770l2,"(-37, 581)"
4770m1,"(1781, 58307)"
4770n1,"(6, 17)"
4770o1,"(11, -73)"
4770o2,"(17, -121)"
4770t1,"(-43, 445)"
4770t2,"(-239, 2981)"
4770u1,"(41, 354)"
4770v1,"(29, 33)"
4770v2,"(131, -141)"
4770w1,"(21, 64)"
4770w2,"(-33, 46)"
4770x1,"(533, 12233)"
4770y1,"(-5, 11)"
4770y2,"(1, 17)"
4770bg1,"(7, 46)"
4770bg2,"(-39, 154)"
4770bg3,"(-99, 94)"
4770bg4,"(-3, 1126)"
4770bh1,"(-13, 2886)"
4770bh2,"(701, 3024)"
4770bh3,"(1151, -167526)"
4770bh4,"(-103, 39426)"
4770bi1,"(11, 39)"
4771e1,"(1, 2)"
4774b1,"(52, 346)"
4774b2,"(-31, 527)"
4774c1,"(-30, 185)"
4774c2,"(80, -2)"
4774h1,"(74, 667)"
4774i1,"(-1, 11)"
4774j1,"(-551, 4587)"
4774k1,"(-23, 88)"
4774k2,"(143, 1292)"
4774l1,"(19, -87)"
4776a1,"(10, 28)"
4777a1,"(-5/4, 35/8)"
4777a2,"(-21/4, 19/8)"
4778a1,"(14, 43)"
4778d1,"(-2, 9)"
4780b1,"(4, 2)"
4781a1,"(-3, 3)"
4784a1,"(14, -92)"
4784d1,"(-4, 46)"
4784e1,"(62, 312)"
4784e2,"(478, 9672)"
4784f1,"(649/9, -16928/27)"
4784g1,"(2, -2)"
4785a1,"(238, 3163)"
4785a2,"(-98, 1121)"
4785a3,"(-132, 718)"
4785a4,"(-93, 1151)"
4785a5,"(-228, -74)"
4785a6,"(-7, 1218)"
4785b1,"(-18, 81)"
4785b2,"(8, -67)"
4785d1,"(205/9, 490/27)"
4785d2,"(-11, 253)"
4788a1,"(-77, 486)"
4788a2,"(166, 558)"
4788e1,"(311, 5418)"
4788e2,"(1377/4, 37625/8)"
4788f1,"(10, 35)"
4788f2,"(-9, 18)"
4790a1,"(0, 3)"
4790b1,"(1, 14)"
4790b2,"(21, 4)"
4790c1,"(-33, 126)"
4790c2,"(2149/9, 81848/27)"
4794a1,"(0, 12)"
4794a2,"(3, 69)"
4794b1,"(-3, 15)"
4794b2,"(7, 56)"
4794d1,"(-51, 61)"
4794d2,"(137, 741)"
4794e1,"(-115, 1353)"
4794e2,"(-283, 11985)"
4794e3,"(2575, 121877)"
4794e4,"(2309, 68649)"
4794e5,"(178663/49, -15708547/343)"
4794e6,"(1102879019/648025, 46190796887187/521660125)"
4794g1,"(-8, 55)"
4794g2,"(16, 133)"
4795a1,"(-21/4, 213/8)"
4795a2,"(-37/4, 165/8)"
4795a3,"(-19821/484, 221143/10648)"
4795a4,"(607/4, 14459/8)"
4795b1,"(-8, 11)"
4795b2,"(8, 48)"
4796a1,"(13/4, 109/8)"
4797a1,"(2, 8)"
4797b1,"(76, 760)"
4797c1,"(-10, 126)"
4799a1,"(2, 3)"
4799b1,"(2, -2)"
4800a1,"(109/4, 1161/8)"
4800a2,"(-17, 36)"
4800a3,"(152, 525)"
4800a4,"(57, 200)"
4800b1,"(-13, 100)"
4800b2,"(-7, 576)"
4800b3,"(-32, 351)"
4800b4,"(1873/9, 800/27)"
4800b5,"(-45408/169, -308853/2197)"
4800b6,"(57, 800)"
4800b7,"(-304818848/284089, -37073613/151419437)"
4800b8,"(184850912/162409, -2285626983723/65450827)"
4800c1,"(13, 56)"
4800c2,"(-8, 75)"
4800c3,"(-24, 27)"
4800c4,"(51, 52)"
4800c5,"(787, 21300)"
4800c6,"(776, 21627)"
4800d1,"(128, 1459)"
4800e1,"(-2, 1)"
4800e2,"(1894/49, 41791/343)"
4800f1,"(8, 1)"
4800g1,"(283, 4186)"
4800g2,"(-119, 1512)"
4800g3,"(-144, 1337)"
4800g4,"(1072, 35175)"
4800h1,"(11, 22)"
4800h2,"(-8, 25)"
4800h3,"(-32, 1)"
4800h4,"(32, 225)"
4800bb1,"(2, 3)"
4800bc1,"(13, 60)"
4800bc2,"(-13, 48)"
4800bd1,"(29491/225, -4075136/3375)"
4800bd2,"(-4229/25, -3744/125)"
4800bd3,"(-67, 4500)"
4800bd4,"(579, 3456)"
4800be1,"(58, 225)"
4800bf1,"(8, 15)"
4800bf2,"(8, 75)"
4800bg1,"(-2, 15)"
4800bg2,"(-1, 24)"
4800br1,"(-8, 25)"
4800bs1,"(53, 384)"
4800bs2,"(-39, 72)"
4800bt1,"(1, 8)"
4800bt2,"(-3, -40)"
4800bu1,"(7, 40)"
4800bu2,"(-3, 80)"
4800bv1,"(-19, 512)"
4800bv2,"(-83, 4000)"
4800bv3,"(1759701/121, 2333974528/1331)"
4800bv4,"(58173, 14027904)"
4800bw1,"(2, 5)"
4800bw2,"(42, 275)"
4800bx1,"(56, 463)"
4800by1,"(-4, 3)"
4800by2,"(16, 63)"
4800bz1,"(74821/100, -20391669/1000)"
4800bz2,"(-3329/25, -1044/125)"
4800ca1,"(7, 10)"
4800ca2,"(23, 36)"
4800cb1,"(91/9, 1072/27)"
4800cb2,"(47, 288)"
4800cb3,"(97, 312)"
4800cb4,"(-27, 300)"
4800cb5,"(114, 21)"
4800cb6,"(7, -432)"
4800cc1,"(277/4, 4425/8)"
4800cc2,"(-22, 75)"
4800cc3,"(-41, 24)"
4800cc4,"(2, 147)"
4800cd1,"(113, 1200)"
4800cd2,"(967, 29952)"
4800cd3,"(-559503/2704, 282225/140608)"
4800cd4,"(-127, 600)"
4800cd5,"(138, 3375)"
4800cd6,"(-31, 984)"
4800cd7,"(1077, 228)"
4800cd8,"(-41, 7776)"
4800ce1,"(2, 3)"
4800cf1,"(2, 27)"
4800cg1,"(4, 9)"
4800cg2,"(12, 33)"
4800ch1,"(29, 156)"
4800ch2,"(-33, 48)"
4800ch3,"(273, 1800)"
4800ch4,"(-77, 600)"
4805a1,"(-275615/576, 42723953/13824)"
4805f1,"(165, 2402)"
4805g1,"(-2, 0)"
4806c1,"(-5, 3)"
4806c2,"(7, 15)"
4806d1,"(-5, -2)"
4806g1,"(17, -8)"
4806g2,"(71, 154)"
4806h1,"(3, 0)"
4809a1,"(919, 27364)"
4809b1,"(3, 9)"
4810c1,"(31, 147)"
4810d1,"(5, 8)"
4810d2,"(-251/9, 1129/27)"
4810g1,"(-209, 200)"
4810g2,"(-6617/9, 9688/27)"
4810h1,"(1129/9, -2077/27)"
4810h2,"(-203, 2321)"
4810h3,"(-2477/9, 51617/27)"
4810h4,"(-129, 2839)"
4814a1,"(72, 628)"
4815d1,"(-7, 13)"
4815d2,"(-343/4, 959/8)"
4815e1,"(-17, 481)"
4815f1,"(-28, 36)"
4815f2,"(-33, 36)"
4815f3,"(-1491/16, 3267/64)"
4815f4,"(111/4, 531/8)"
4816a1,"(28, 147)"
4816c1,"(6, 6)"
4816c2,"(-38, 210)"
4816d1,"(31, -602)"
4816d2,"(-233, 2058)"
4816e1,"(3934, 243712)"
4816f1,"(91, 686)"
4816g1,"(1, -8)"
4818a1,"(7, 4)"
4818a2,"(11, 44)"
4818b1,"(1, 21)"
4818b2,"(7, -77)"
4818c1,"(-10, -28)"
4818c2,"(50, -244)"
4818d1,"(68, -1)"
4818d2,"(-66, 1221)"
4821a1,"(-2, 1)"
4822b1,"(-9, 6)"
4823a1,"(-3, 8)"
4823a2,"(-15, 53)"
4823b1,"(17/4, 35/8)"
4824b1,"(3, -12)"
4824c1,"(83, 720)"
4824c2,"(329/4, 5805/8)"
4825a1,"(3, 2)"
4825b1,"(-4, 18)"
4825c1,"(28, -4)"
4825c2,"(-26, 325)"
4825d1,"(1, 0)"
4825e1,"(-2, 1)"
4825f1,"(424/9, 8291/27)"
4825g1,"(-104/9, 256/27)"
4825h1,"(-3, 4)"
4825i1,"(10, 7)"
4826a1,"(49, -152)"
4827a1,"(31/4, 107/8)"
4827b1,"(158, 1827)"
4827e1,"(4, 4)"
4827f1,"(13/4, 23/8)"
4830a1,"(-57, 301)"
4830a2,"(-141, 3108)"
4830a3,"(537, 24)"
4830a4,"(-49, 4212)"
4830d1,"(16, -68)"
4830d2,"(-19, 13)"
4830f1,"(-45, 47)"
4830f2,"(-93, 414)"
4830g1,"(-13, 9)"
4830g2,"(-17, 96)"
4830j1,"(25, 53)"
4830j2,"(-12, 28)"
4830j3,"(-22, 252)"
4830j4,"(34, 212)"
4830k1,"(-4, 9)"
4830k2,"(3, -23)"
4830m1,"(4, 5)"
4830m2,"(-10, 12)"
4830p1,"(-8, 8)"
4830p2,"(-16, 75)"
4830q1,"(280, 122)"
4830q2,"(151/9, -161240/27)"
4830q3,"(-1550/9, -52376/27)"
4830q4,"(-221, -10180)"
4830r1,"(439, 6260)"
4830r2,"(441, 6340)"
4830s1,"(-19, 69)"
4830s2,"(1, -415)"
4830s3,"(179, -55)"
4830s4,"(57, -1087)"
4830t1,"(7, 18)"
4830t2,"(-11, 20)"
4830t3,"(-39, 20)"
4830t4,"(9, 58)"
4830v1,"(-3, -39)"
4830v2,"(33, 13)"
4830y1,"(-227, 5713)"
4830y2,"(-1563, 35081)"
4830y3,"(-2207, 27353)"
4830y4,"(3537, 681)"
4830z1,"(-3, -44)"
4830z2,"(5, -84)"
4830ba1,"(-34, 227)"
4830ba2,"(-52, 1751)"
4830ba3,"(-64, 1619)"
4830ba4,"(380, -181)"
4830bf1,"(-14, -161)"
4830bf2,"(-82, -1093)"
4830bj1,"(-66, 393)"
4830bj2,"(130, -335)"
4830bk1,"(-60, 240)"
4830bk2,"(-266, 1708)"
4830bk3,"(212, 1952)"
4830bk4,"(-438, 1248)"
4832a1,"(1, 4)"
4836c1,"(25, -117)"
4836c2,"(-28, 6)"
4836d1,"(10, -39)"
4836e1,"(194, 2883)"
4836f1,"(18, 39)"
4837a1,"(31, 156)"
4840a1,"(125629283/218089, 1357202393426/101847563)"
4840b1,"(0, 8)"
4840b2,"(-4, 44)"
4840f1,"(-66, 363)"
4840f2,"(33, 726)"
4844a1,"(7, -2)"
4844b1,"(-4, 2)"
4844c1,"(106, 1099)"
4844c2,"(24106/225, 3666421/3375)"
4844d1,"(-377, 196)"
4844d2,"(-4051841/1089, 8036/35937)"
4845a1,"(111684/25, -288462/125)"
4845a2,"(1775069/400, 9124057/8000)"
4845b1,"(150361/3136, -19911233/175616)"
4845b2,"(1581/16, 53363/64)"
4845b3,"(10627863/70756, -29911143669/18821096)"
4845b4,"(652359/4900, -598837667/343000)"
4845e1,"(-5, 4)"
4845e2,"(-7, 41)"
4845f1,"(-23, 268)"
4845f2,"(77, 191)"
4845h1,"(49, -2)"
4845h2,"(-85, 470)"
4845h3,"(-151, -52)"
4845h4,"(0, 810)"
4847a1,"(-19/4, 127/8)"
4847b1,"(1408/9, 54062/27)"
4848c1,"(-4, 54)"
4848d1,"(-1506/25, 303/125)"
4848e1,"(150, 243)"
4848f1,"(2, -12)"
4848g1,"(-2, 3)"
4848j1,"(12, 48)"
4848k1,"(80, 608)"
4848k2,"(1880, 81608)"
4848l1,"(9, -6)"
4848m1,"(-4, 9)"
4848n1,"(-107/4, 2187/8)"
4848o1,"(12, -6)"
4848p1,"(90, -1728)"
4850a1,"(211, 2853)"
4850b1,"(25, 100)"
4850c1,"(15, -56)"
4850e1,"(598, 14293)"
4850f1,"(-1, 3)"
4850i1,"(19, 115)"
4851a1,"(-27, 1633)"
4851e1,"(-6, 16)"
4851f1,"(-22, 75)"
4851f2,"(-82, 580)"
4851g1,"(86, 1280)"
4851h1,"(2, 30)"
4851i1,"(1225/4, 43655/8)"
4851j1,"(-32, 34)"
4851j2,"(-68, 303)"
4851j3,"(60, 1603)"
4851j4,"(-5, 492)"
4851k1,"(-26, 184)"
4851k2,"(51, 415)"
4851l1,"(-63/4, 45/8)"
4851l2,"(2486169/28900, -855715697/4913000)"
4852a1,"(13, 1)"
4853a1,"(2, 5)"
4854b1,"(0, 6)"
4854c1,"(-48, 264)"
4854c2,"(642, 14694)"
4858a1,"(67/4, 1321/8)"
4858a2,"(579/4, 81/8)"
4860b1,"(-74/9, 10/27)"
4860b2,"(-18, 90)"
4862b1,"(7, 5)"
4862c1,"(-229/4, 3943/8)"
4862c2,"(34, 382)"
4862c3,"(-45709/100, 220059/1000)"
4862c4,"(18445/16, 1557083/64)"
4864a1,"(22, 102)"
4864a2,"(217/9, 2431/27)"
4864b1,"(-1, 2)"
4864c1,"(13, 64)"
4864d1,"(3, 8)"
4864m1,"(-2, 6)"
4864m2,"(17, 51)"
4864n1,"(-1, 2)"
4864o1,"(27, 152)"
4864p1,"(6, 19)"
4865a1,"(19, 69)"
4865d1,"(35592, 6714047)"
4865e1,"(-3, 0)"
4867a1,"(-3/4, 1/8)"
4870c1,"(6, 17)"
4870d1,"(3, -7)"
4872a1,"(26, 144)"
4872a2,"(-15, 154)"
4872b1,"(7313382740033987246/4103779306198009, -15009419973032445063516513952/262891167878186186452723)"
4872b2,"(-2812540623694/1162332649, -1399247381990196/39627407002357)"
4872c1,"(6, 16)"
4872c2,"(-6, 12)"
4872g1,"(7, 42)"
4872g2,"(-4, 48)"
4872g3,"(267, 4050)"
4872g4,"(59, 78)"
4874a1,"(7, 4)"
4874e1,"(3, 4)"
4874f1,"(45, 361)"
4878d1,"(-8, 260)"
4878d2,"(208, 260)"
4878e1,"(15, 35)"
4880d1,"(19, 70)"
4880d2,"(16, 50)"
4880f1,"(9, -32)"
4882b1,"(-1, 2)"
4884c1,"(62, 44)"
4884c2,"(821, 21164)"
4886a1,"(11, -38)"
4886c1,"(18387021/110224, 70056736429/36594368)"
4886c2,"(154, 2712)"
4886d1,"(-66/25, 22513/125)"
4886d2,"(14, 38)"
4886d3,"(-116, 82)"
4886e1,"(4, 2)"
4886f1,"(-7, 185)"
4886f2,"(1063909/3600, 1127369057/216000)"
4886g1,"(-12, 13)"
4890d1,"(28, -202)"
4890i1,"(-10, 35)"
4890i2,"(-18, 27)"
4890j1,"(-36, 288)"
4890j2,"(154, -2522)"
4893c1,"(-7547/36, 125/216)"
4893d1,"(-8, 1)"
4895a1,"(-269/36, 1067/216)"
4895a2,"(-202277/6084, 7832759/474552)"
4895c1,"(-5, 6)"
4895c2,"(267/4, 3111/8)"
4895d1,"(-4, 2)"
4895d2,"(7, 2)"
4896d1,"(1, 8)"
4896d2,"(-3, 18)"
4896e1,"(1052, 34056)"
4896e2,"(77, 198)"
4896f1,"(4, 36)"
4896g1,"(200, 2916)"
4896h1,"(8, 36)"
4896i1,"(-4, 18)"
4896i2,"(-6, 14)"
4896j1,"(-4, 2)"
4896j2,"(-7, 34)"
4896k1,"(16, 36)"
4896l1,"(-4, 324)"
4896m1,"(44, 108)"
4896n1,"(17, 20)"
4896n2,"(34, 180)"
4896o1,"(-1, 36)"
4896o2,"(2, -36)"
4897a1,"(10, 5)"
4898a1,"(34, 107)"
4899b1,"(145, 11003)"
4899b2,"(6331/4, 54583/8)"
4899c1,"(195, 2386)"
4899c2,"(1419/4, 8099/8)"
4899d1,"(-13/4, 19/8)"
4899d2,"(35/4, 55/8)"
4899d3,"(-32, 154)"
4899d4,"(-53/36, 6269/216)"
4899e1,"(21/4, 107/8)"
4900d1,"(21, 49)"
4900e1,"(653, 17150)"
4900f1,"(338, 6125)"
4900f2,"(513, 2450)"
4900g1,"(-3, 13)"
4900g2,"(34, 1)"
4900h1,"(103474387/10609, -1045549514750/1092727)"
4900i1,"(47, 350)"
4900j1,"(376, 7203)"
4900k1,"(-32, 50)"
4900k2,"(1003, 31850)"
4900k3,"(123, 125)"
4900k4,"(-12, 2450)"
4900l1,"(2, 7)"
4900m1,"(9, 49)"
4900m2,"(2, 343)"
4900n1,"(2380/9, -120050/27)"
4900o1,"(15, -50)"
4901a1,"(-1687/64, 24725/512)"
4901b1,"(0, 1)"
4902d1,"(63, 396)"
4902d2,"(49, 232)"
4902e1,"(141, -2015)"
4902f1,"(16, 14)"
4902f2,"(-1, 60)"
4902f3,"(56, 54)"
4902f4,"(0, 142)"
4902g1,"(5, -12)"
4902g2,"(0, 28)"
4902j1,"(-3, 4)"
4902j2,"(3, 10)"
4902k1,"(1331, 48486)"
4902n1,"(-8, 13)"
4902n2,"(-20, 13)"
4902o1,"(0, 2064)"
4902o2,"(-32, 4144)"
4905b1,"(18, -68)"
4905c1,"(92, 652)"
4905c2,"(-32, 65)"
4905c3,"(98, 550)"
4905c4,"(77, 610)"
4907e1,"(116, 1142)"
4908a1,"(5, 18)"
4908b1,"(297, -4374)"
4910a1,"(-1, 1)"
4910b1,"(2, -6)"
4910d1,"(358, -6429)"
4910e1,"(-13/4, 15/8)"
4910f1,"(4, 3)"
4912h1,"(2, 4)"
4914a1,"(23, -11)"
4914g1,"(61, 659)"
4914g2,"(18667/36, 2233139/216)"
4914g3,"(195/4, 14001/8)"
4914h1,"(-83/16, 1635/64)"
4914h2,"(-13, 10)"
4914k1,"(7, -35)"
4914l1,"(-497, 469)"
4914r1,"(1, -3)"
4914s1,"(5, 4)"
4914t1,"(-1, -6)"
4914v1,"(-1, 13)"
4914x1,"(43, -31)"
4914z1,"(43, 118)"
4914z2,"(35, 710)"
4914ba1,"(-17, 84)"
4914ba2,"(1, 62)"
4914ba3,"(287, 3286)"
4914bb1,"(-23, 25)"
4914bb2,"(-1637/9, 2443/27)"
4914bb3,"(-101, 1234)"
4918b1,"(-17/4, 15/8)"
4920g1,"(-58, 18)"
4920g2,"(192, 2268)"
4920h1,"(29, 150)"
4920j1,"(-30, 150)"
4920j2,"(-32, 144)"
4920j3,"(-77, 54)"
4920j4,"(323, 5994)"
4921a1,"(33, 199)"
4921b1,"(8, 537)"
4921c1,"(880, 24770)"
4921d1,"(93/4, 965/8)"
4922b1,"(0, 2)"
4923b1,"(1049/16, 32989/64)"
4923c1,"(41/4, 183/8)"
4925a1,"(-27/4, 671/8)"
4928a1,"(8, 16)"
4928a2,"(52, 336)"
4928b1,"(6, 7)"
4928c1,"(56, 49)"
4928d1,"(55/9, 280/27)"
4928d2,"(21, 96)"
4928e1,"(9, 88)"
4928e2,"(41, 40)"
4928f1,"(57, 352)"
4928f2,"(185, 1696)"
4928l1,"(2, 8)"
4928l2,"(-16, 84)"
4928m1,"(426/25, 6576/125)"
4928m2,"(62, 480)"
4928m3,"(-8, 140)"
4928m4,"(6, 32)"
4928n1,"(126, 847)"
4928o1,"(10, 7)"
4928o2,"(-6, 77)"
4928o3,"(442, 9317)"
4928p1,"(27, 132)"
4928p2,"(331/9, 1628/27)"
4928q1,"(5, 10)"
4928q2,"(-1, 8)"
4928r1,"(197, -3388)"
4928r2,"(-254, 3773)"
4928x1,"(66, 539)"
4928y1,"(20, 77)"
4928z1,"(1, 44)"
4928z2,"(34, -77)"
4928ba1,"(13, 77)"
4928ba2,"(-32, 84)"
4928bb1,"(-36, 88)"
4928bb2,"(2012, 90024)"
4928bb3,"(1935324/961, 2679303000/29791)"
4928bb4,"(-550, 9408)"
4928bc1,"(1261/25, 6259/125)"
4928bc2,"(321261/25, 182073741/125)"
4928bd1,"(4, 7)"
4928be1,"(2199, 103092)"
4928be2,"(85, 168)"
4928bf1,"(3, 7)"
4929a1,"(109, 1093)"
4929b1,"(13/4, 41/8)"
4930f1,"(-9, 12)"
4930f2,"(-13, 12)"
4930f3,"(605, 14436)"
4930f4,"(21, 46)"
4930g1,"(-305/4, 917/8)"
4930g2,"(116, 384)"
4930g3,"(221800/81, -96453460/729)"
4930g4,"(1544, 39008)"
4930h1,"(-17/4, 21/8)"
4930h2,"(12, -40)"
4932a1,"(14, 27)"
4934a1,"(1, 0)"
4934b1,"(-10, 21)"
4935c1,"(4781, 327069)"
4935c2,"(7055027/1444, 17506906101/54872)"
4935d1,"(11, 107)"
4935d2,"(-74, 319)"
4935e1,"(89, 566)"
4935e2,"(-27, 96)"
4935e3,"(114, 636)"
4935e4,"(79, 736)"
4935f1,"(1169/16, 9343/64)"
4935g1,"(93/4, 1025/8)"
4935h1,"(2, -8)"
4935i1,"(-81, 228)"
4935i2,"(-86, 223)"
4935i3,"(-749/4, 1379/8)"
4935i4,"(122, 2270)"
4935i5,"(105997/16, -34044485/64)"
4935i6,"(1603/4, 31955/8)"
4938a1,"(-3, 3)"
4938b1,"(-6, 4)"
4938c1,"(-22, 119)"
4940b1,"(49, -625)"
4940c1,"(46, 361)"
4940f1,"(676, 14750)"
4940g1,"(1, 5)"
4940h1,"(2, 2)"
4941a1,"(73/4, 535/8)"
4941d1,"(57/4, 119/8)"
4941d2,"(25, 30)"
4944a1,"(4, 18)"
4944g1,"(1, 4)"
4944h1,"(130, 1306)"
4944i1,"(19, 24)"
4944j1,"(12, 42)"
4945c1,"(63, 494)"
4945d1,"(2, 114)"
4945e1,"(132, 1483)"
4947a1,"(5, 8)"
4947c1,"(19, -77)"
4949a1,"(223/4, 1953/8)"
4949d1,"(19, 73)"
4949e1,"(88/9, 1282/27)"
4949f1,"(3, -1)"
4950a1,"(20, 86)"
4950a2,"(40, 34)"
4950b1,"(18, 23)"
4950b2,"(74, 263)"
4950b3,"(-82, 123)"
4950b4,"(-160, 1411)"
4950f1,"(30, -81)"
4950f2,"(280, 5044)"
4950g1,"(8, -26)"
4950g2,"(-10, -6)"
4950o1,"(-22, 38)"
4950o2,"(53, 338)"
4950o3,"(50, 371)"
4950o4,"(59, -1267)"
4950p1,"(5, 11)"
4950p2,"(-7, 53)"
4950q1,"(48, 118)"
4950q2,"(-90, 56)"
4950r1,"(119, -172)"
4950s1,"(44, 203)"
4950t1,"(9, -7)"
4950t2,"(9, -2)"
4950t3,"(4790619/7921, 508901402/704969)"
4950y1,"(-7, 36)"
4950y2,"(13, -115)"
4950z1,"(23, 21)"
4950z2,"(-27, 255)"
4950z3,"(-77, 146)"
4950z4,"(-277, 146)"
4950ba1,"(3, 46)"
4950ba2,"(253, 2546)"
4950bb1,"(-1, 55)"
4950bb2,"(-11, 275)"
4950bd1,"(33, -89)"
4950be1,"(33, 1171)"
4950be2,"(-321, 6235)"
4950be3,"(-921, 2035)"
4950be4,"(-141, 42145)"
4950be5,"(4233, 67345)"
4950be6,"(109, 52645)"
4950bf1,"(-55, -297)"
4950bf2,"(245, -4497)"
4950bf3,"(845, 801)"
4950bf4,"(3455/4, 13983/8)"
4950bg1,"(15, -62)"
4950bh1,"(49, 600)"
4950bh2,"(2671/4, -2625/8)"
4950bs1,"(119, 940)"
4950bt1,"(75, -767)"
4950bt2,"(129, 1420)"
4950bu1,"(15/4, 143/8)"
4950bu2,"(-81, 265)"
4952a1,"(5, 6)"
4952b1,"(-2, 6)"
4953a1,"(43, 193)"
4953a2,"(-61, 50)"
4953b1,"(23, 116)"
4953b2,"(-15, 105)"
4953b3,"(-42, 51)"
4953b4,"(-5, 610)"
4956c1,"(5, -21)"
4956c2,"(-28, 354)"
4956d1,"(740, 1134)"
4956d2,"(2819, 22302)"
4959b1,"(-10, 19)"
4959b2,"(-37, 19)"
4959d1,"(118, 1214)"
4959e1,"(-2, 10)"
4959f1,"(161/4, 797/8)"
4959g1,"(-112, 1624)"
4960a1,"(5, 6)"
4960a2,"(10, 12)"
4960d1,"(9, 28)"
4960d2,"(41/4, 189/8)"
4960e1,"(5, 8)"
4960e2,"(-10, 2)"
4960f1,"(0, 2)"
4960f2,"(72, 600)"
4961a1,"(6, 13)"
4961c1,"(18, 60)"
4962a1,"(7, -17)"
4962b1,"(-1, 5)"
4962h1,"(-1, -3)"
4962i1,"(4, -20)"
4962j1,"(-14, -20)"
4962k1,"(-8, -50)"
4962l1,"(-18, 81)"
4962m1,"(-1/4, 13/8)"
4962n1,"(176, 2099)"
4962o1,"(106, 715)"
4963e1,"(11, 24)"
4966b1,"(-3, 3)"
4966c1,"(13, 9)"
4968a1,"(22, 46)"
4968b1,"(-38, 206)"
4968c1,"(-1, 8)"
4968d1,"(-8, 1)"
4968e1,"(14, -46)"
4968f1,"(7, 44)"
4968k1,"(0, -9)"
4968p1,"(29, 46)"
4968q1,"(-5, 8)"
4968r1,"(2, 1)"
4968s1,"(4, -46)"
4968t1,"(-2, 1)"
4970a1,"(-62219/361, 673140/6859)"
4970b1,"(2, -5)"
4970c1,"(-6, 33)"
4970c2,"(-40, 23)"
4970d1,"(19, 13)"
4970e1,"(205, 37)"
4970e2,"(17035/9, -330206/27)"
4970f1,"(12, 29)"
4970j1,"(1, 4)"
4974c1,"(16, -10)"
4974d1,"(8, 0)"
4974f1,"(104, 920)"
4975a1,"(40, 242)"
4975a2,"(20, 27)"
4977a1,"(2, 12)"
4977a2,"(-4, 33)"
4977b1,"(-30, 123)"
4977b2,"(2071/4, 91939/8)"
4977b3,"(84, 273)"
4977b4,"(-6699/400, 1201791/8000)"
4977c1,"(98, 909)"
4977c2,"(-34, 30)"
4977d1,"(19, -95)"
4978d1,"(25, 118)"
4979a1,"(0, 0)"
4979b1,"(112, -1155)"
4981b1,"(-166/25, 363/125)"
4981b2,"(-256331/11025, 12872887/1157625)"
4982a1,"(2, 5)"
4982b1,"(-1, 32)"
4983b1,"(5, 0)"
4983c1,"(7, 10)"
4984b1,"(28, -28)"
4984c1,"(14, 28)"
4984d1,"(211/9, 2492/27)"
4986a1,"(6, 125)"
4990c1,"(-13, 10)"
4992a1,"(-35/4, 1053/8)"
4992a2,"(-47, 936)"
4992b1,"(11, 42)"
4992b2,"(-7, 24)"
